nom_chaine,heure,contexte_jour,est_ramadan,est_ferie,age_groupe_pred,sexe_pred,revenu_pred,nb_foyers
Hannibal TV,22,Dimanche,0,0,35-44,F,faible,336
Hannibal TV,22,Dimanche,0,0,35-44,F,moyen,422
Hannibal TV,22,Dimanche,0,0,35-44,H,faible,112
Hannibal TV,22,Dimanche,0,0,35-44,H,moyen,160
Hannibal TV,22,Dimanche,0,0,45+,F,eleve,2
Hannibal TV,22,Dimanche,0,0,45+,F,faible,100
Hannibal TV,22,Dimanche,0,0,45+,F,moyen,232
Hannibal TV,22,Dimanche,0,0,45+,H,faible,32
Hannibal TV,22,Dimanche,0,0,45+,H,moyen,36
Hannibal TV,22,Jeudi,0,1,18-24,F,eleve,14
Hannibal TV,22,Jeudi,0,1,18-24,F,faible,274
Hannibal TV,22,Jeudi,0,1,18-24,F,moyen,274
Hannibal TV,22,Jeudi,0,1,18-24,H,eleve,10
Hannibal TV,22,Jeudi,0,1,18-24,H,faible,40
Hannibal TV,22,Jeudi,0,1,18-24,H,moyen,84
Hannibal TV,22,Jeudi,0,1,25-34,F,eleve,2
Hannibal TV,22,Jeudi,0,1,25-34,F,faible,258
Hannibal TV,22,Jeudi,0,1,25-34,F,moyen,510
Hannibal TV,22,Jeudi,0,1,25-34,H,eleve,6
Hannibal TV,22,Jeudi,0,1,25-34,H,faible,110
Hannibal TV,22,Jeudi,0,1,25-34,H,moyen,126
Hannibal TV,22,Jeudi,0,1,35-44,F,faible,286
Hannibal TV,22,Jeudi,0,1,35-44,F,moyen,390
Hannibal TV,22,Jeudi,0,1,35-44,H,eleve,2
Hannibal TV,22,Jeudi,0,1,35-44,H,faible,92
Hannibal TV,22,Jeudi,0,1,35-44,H,moyen,106
Hannibal TV,22,Jeudi,0,1,45+,F,eleve,6
Hannibal TV,22,Jeudi,0,1,45+,F,faible,104
Hannibal TV,22,Jeudi,0,1,45+,F,moyen,176
Hannibal TV,22,Jeudi,0,1,45+,H,faible,26
Hannibal TV,22,Jeudi,0,1,45+,H,moyen,60
Hannibal TV,22,Lundi,0,0,18-24,F,eleve,12
Hannibal TV,22,Lundi,0,0,18-24,F,faible,198
Hannibal TV,22,Lundi,0,0,18-24,F,moyen,212
Hannibal TV,22,Lundi,0,0,18-24,H,eleve,4
Hannibal TV,22,Lundi,0,0,18-24,H,faible,58
Hannibal TV,22,Lundi,0,0,18-24,H,moyen,78
Hannibal TV,22,Lundi,0,0,25-34,F,eleve,8
Hannibal TV,22,Lundi,0,0,25-34,F,faible,164
Hannibal TV,22,Lundi,0,0,25-34,F,moyen,286
Hannibal TV,22,Lundi,0,0,25-34,H,faible,76
Hannibal TV,22,Lundi,0,0,25-34,H,moyen,136
Hannibal TV,22,Lundi,0,0,35-44,F,eleve,6
Hannibal TV,22,Lundi,0,0,35-44,F,faible,182
Hannibal TV,22,Lundi,0,0,35-44,F,moyen,296
Hannibal TV,22,Lundi,0,0,35-44,H,eleve,2
Hannibal TV,22,Lundi,0,0,35-44,H,faible,68
Hannibal TV,22,Lundi,0,0,35-44,H,moyen,100
Hannibal TV,22,Lundi,0,0,45+,F,eleve,4
Hannibal TV,22,Lundi,0,0,45+,F,faible,106
Hannibal TV,22,Lundi,0,0,45+,F,moyen,100
Hannibal TV,22,Lundi,0,0,45+,H,faible,22
Hannibal TV,22,Lundi,0,0,45+,H,moyen,54
Hannibal TV,22,Mardi,0,0,18-24,F,eleve,8
